Student_ID,Name,Email,Target,Application mode,Application order,Course,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Performance_Ratio_avg,GPA_avg_scaled,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Mental_Depression,Mental_Anxiety,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,StudentWorker,Living_With_Family
14147,Ethan Taylor,ethan.taylor@college.org,Dropout,18,4,9853,118,19,37,9,6,111.4,1,0,0,0,20,11.1,0.6,2.02,0,0,3,1.07,20.13,2,0,0,3,0,68,0,1,1
14148,Isabella Brown,isabella.brown@college.org,Dropout,43,1,9991,150,38,19,3,3,120.1,0,0,0,0,39,10.8,1.4,1.74,0.71,2.32,2,9.06,38.52,2,1,1,2,1,80,0,1,1
14149,Ethan White,ethan.white@college.org,Graduate,39,2,8014,100,37,37,4,7,100,1,1,0,0,37,7.6,2.6,0.32,1,2.28,2,1.22,44.48,3,0,1,3,1,100,0,1,1
14150,Ava Taylor,ava.taylor@college.org,Dropout,39,1,9500,130,1,1,4,6,140,1,0,0,0,30,13.9,-0.3,0.79,0.43,2.4,3,5.21,23.61,1,0,0,2,0,100,0,1,1
14151,Sophia Harris,sophia.harris@studentmail.com,Graduate,43,1,9991,130,37,37,9,9,130,0,1,0,0,41,12.7,3.7,-1.7,1,2.85,2,1.84,23.03,3,1,1,10,1,100,0,0,1
14152,James Harris,james.harris@college.org,Dropout,39,1,9500,133.1,37,37,5,7,100,0,0,0,0,40,9.4,-0.8,-3.12,0.62,2.37,2,2.9,23.69,3,1,1,1,1,90,0,1,1
14153,Noah White,noah.white@studentmail.com,Dropout,1,1,9147,112,9,22,4,3,106.1,0,1,0,0,20,9.4,-0.8,-3.12,0.2,1,1,4.94,26.33,3,1,1,2,1,95,0,0,1
14154,Ethan Anderson,ethan.anderson@university.edu,Graduate,1,1,9991,144,19,19,9,9,151.4,0,1,0,0,28,7.6,2.6,0.32,1,2.36,2,7.82,35.19,1,1,1,5,1,56,0,0,1
14155,Sophia Harris,sophia.harris@studentmail.com,Dropout,18,2,9853,120,19,37,9,4,113.7,1,0,0,0,19,12.4,0.5,1.79,0.36,1.22,2,6.19,16.66,2,0,0,1,0,100,0,1,1
14156,Ethan Anderson,ethan.anderson@university.edu,Dropout,1,1,9670,121,37,37,5,9,116.5,0,1,0,0,23,7.6,2.6,0.32,0.7,2.26,2,4.7,30.76,2,1,1,5,1,70,0,0,1
14157,Isabella Brown,isabella.brown@studentmail.com,Dropout,7,1,8014,120,2,3,2,2,120,0,1,0,0,18,15.5,2.8,-4.06,0.82,2.64,2,8.73,55.05,1,1,1,2,1,95,0,1,1
14158,Liam Harris,liam.harris@college.org,Graduate,39,1,9500,100,1,19,4,8,122,0,1,0,0,24,10.8,1.4,1.74,0.88,2.48,2,1.41,39.64,3,1,1,2,1,100,0,1,1
14159,Sophia Anderson,sophia.anderson@studentmail.com,Enrolled,17,5,9670,115,1,19,5,5,117.1,0,1,0,0,21,7.6,2.6,0.32,0.7,2.54,3,8.05,40.81,2,1,1,1,1,100,0,0,1
14160,Ava Harris,ava.harris@university.edu,Graduate,1,2,9500,123,19,19,7,7,120.8,0,1,0,0,19,10.8,1.4,1.74,0.88,2.51,1,8.32,31.5,3,1,1,5,1,100,0,0,1
14161,Lucas Brown,lucas.brown@studentmail.com,Dropout,1,1,9773,134,37,19,9,10,141.4,0,1,0,0,19,9.4,-0.8,-3.12,0.42,2.7,2,6.91,34.35,3,0,1,2,1,90,0,0,1
14162,Liam Jackson,liam.jackson@university.edu,Dropout,39,1,9003,123,37,37,9,9,110,1,0,0,0,48,11.1,0.6,2.02,0,0,2,3.85,30.61,2,1,0,3,0,100,0,1,1
14163,Ava White,ava.white@studentmail.com,Dropout,43,1,9991,120,37,37,9,9,120,0,0,0,0,38,9.4,-0.8,-3.12,0.75,2.52,2,3.47,43.39,3,1,1,2,1,100,0,0,1
14164,Ethan Anderson,ethan.anderson@college.org,Graduate,17,1,9147,131,1,37,3,7,120.2,0,1,0,0,19,12.7,3.7,-1.7,1,2.63,2,1.55,18.83,3,1,1,4,1,100,0,0,1
14165,Isabella Brown,isabella.brown@studentmail.com,Dropout,39,1,9991,133.1,37,1,9,4,138.4,0,1,1,0,30,7.6,2.6,0.32,0.4,2.27,1,2.69,27.91,3,0,0,5,0,90,1,1,0
14166,James Martin,james.martin@college.org,Graduate,44,1,9003,150,37,19,9,9,150,0,1,1,1,24,13.9,-0.3,0.79,1,2.62,2,6.08,16.79,2,0,0,2,1,85,1,0,0
14167,Ava Anderson,ava.anderson@college.org,Graduate,17,5,9773,134,1,19,9,5,121.8,0,1,1,0,19,16.2,0.3,-0.92,1,2.56,1,2.66,47.87,3,0,0,4,0,95,1,1,0
14168,Ethan Anderson,ethan.anderson@studentmail.com,Graduate,1,1,9254,117,1,1,5,5,116.3,0,1,1,1,21,10.8,1.4,1.74,0.92,2.39,2,4.13,13.76,3,0,0,2,1,100,1,0,0
14169,Emma Martin,emma.martin@university.edu,Dropout,1,2,9991,143,5,1,4,4,131.5,0,1,1,0,19,15.5,2.8,-4.06,0.8,2.33,1,2.69,36.21,3,0,0,0,0,90,0,1,0
14170,Sophia Martin,sophia.martin@college.org,Enrolled,17,2,9070,142,3,1,2,4,141,0,1,1,0,18,10.8,1.4,1.74,0.58,2.3,1,3.95,47.87,2,0,0,5,0,78,1,1,0
14171,Noah Martin,noah.martin@university.edu,Graduate,17,1,9070,132,37,38,9,7,138,0,1,1,1,18,12.4,0.5,1.79,1,2.57,2,9.47,28.73,3,0,0,5,1,100,1,1,0
14172,Isabella Martin,isabella.martin@college.org,Dropout,17,4,9119,138,1,3,1,4,127.5,0,1,1,0,19,8.9,1.4,3.51,1,2.98,1,4.03,33.71,3,0,0,2,0,96,1,1,0
14173,Sophia Johnson,sophia.johnson@university.edu,Graduate,1,1,9500,131,1,19,9,9,127,0,1,1,1,19,12.7,3.7,-1.7,0.88,2.5,2,9.24,50,3,0,0,2,1,85,1,0,0
14174,Isabella Harris,isabella.harris@university.edu,Enrolled,17,2,9085,123,3,19,2,9,118.9,0,1,1,0,18,7.6,2.6,0.32,0.6,2.67,1,1.99,33.51,3,0,0,3,0,90,1,0,0
14175,Noah Harris,noah.harris@college.org,Enrolled,1,1,9254,131,37,19,9,9,134.5,0,1,1,0,25,7.6,2.6,0.32,0.92,2.58,1,2.13,31.02,1,0,0,2,0,95,1,0,0
14176,Lucas Taylor,lucas.taylor@university.edu,Enrolled,17,1,9119,141,37,1,9,2,133,0,1,1,0,18,7.6,2.6,0.32,0.7,2.53,1,1.46,15.18,3,1,0,1,0,95,0,1,0
14177,Olivia White,olivia.white@university.edu,Dropout,39,1,9147,133.1,1,19,4,7,114,0,0,1,0,29,8.9,1.4,3.51,0.1,1.3,2,8.55,6.62,2,1,0,9,0,70,0,0,1
14178,Liam Brown,liam.brown@studentmail.com,Dropout,17,1,9119,116,19,37,90,5,116.7,0,1,1,0,21,7.6,2.6,0.32,0.4,2.37,1,1.95,34.22,1,0,0,4,0,90,0,1,0
14179,Ethan White,ethan.white@college.org,Graduate,1,3,9773,123,1,1,4,7,125.1,1,1,1,1,18,11.1,0.6,2.02,1,2.97,3,6.36,30.49,2,0,0,2,1,70,1,0,0
14180,Liam Smith,liam.smith@studentmail.com,Dropout,17,1,9254,133,19,1,9,9,137.2,0,1,1,1,20,10.8,1.4,1.74,0,0,2,3.28,47.54,2,1,0,7,1,70,0,1,1
14181,Noah Thomas,noah.thomas@university.edu,Dropout,39,1,9991,133.1,19,37,9,7,111.4,0,1,1,0,27,13.9,-0.3,0.79,0.1,1.1,1,2.53,27.17,1,0,1,1,0,90,0,1,0
14182,Noah Anderson,noah.anderson@college.org,Enrolled,1,1,9085,133.1,3,1,4,9,105,0,1,1,0,21,12.4,0.5,1.79,0.25,1.12,1,4.42,20.36,1,0,0,2,0,55,1,1,0
14183,Ethan Brown,ethan.brown@university.edu,Dropout,18,2,9147,140,37,37,5,9,124.3,0,1,1,0,20,10.8,1.4,1.74,0.7,2.13,1,4.12,31.92,2,0,0,1,0,99,0,1,0
14184,Olivia Johnson,olivia.johnson@college.org,Dropout,39,1,9147,100,38,19,7,9,132,1,0,1,0,28,10.8,1.4,1.74,0.1,1.1,2,4.93,37.83,1,0,0,2,0,100,0,1,1
14185,James Taylor,james.taylor@studentmail.com,Enrolled,39,2,9556,130,37,19,9,8,110,0,1,1,1,24,12.7,3.7,-1.7,0.93,2.27,3,7.86,25.08,3,0,0,2,1,100,1,0,0
14186,Olivia Brown,olivia.brown@college.org,Enrolled,1,5,9147,134,3,2,2,2,134.7,0,1,1,0,22,7.6,2.6,0.32,0.7,2.28,1,4.87,15.18,1,1,1,1,0,95,1,1,0
14187,Sophia Harris,sophia.harris@university.edu,Graduate,1,1,9085,134,37,19,9,9,136.8,0,1,1,0,20,10.8,1.4,1.74,0.9,2.65,1,3.83,22.59,3,0,0,2,0,85,1,1,0
14188,Ethan Smith,ethan.smith@studentmail.com,Graduate,44,1,9085,160,1,1,4,4,160,0,1,1,0,21,9.4,-0.8,-3.12,0.8,2.37,1,2.11,20.36,1,1,0,7,0,100,1,1,0
14189,Ethan Harris,ethan.harris@studentmail.com,Dropout,44,1,9003,130,1,3,9,2,130,1,0,1,0,23,13.9,-0.3,0.79,0.33,2.43,2,5.1,32.27,2,0,0,2,0,100,0,1,1
14190,Lucas Anderson,lucas.anderson@university.edu,Graduate,1,1,9238,141,19,1,7,3,128.8,0,1,1,0,18,10.8,1.4,1.74,0.92,2.28,1,2.58,34.37,3,0,0,6,0,90,0,0,0
14191,Sophia Johnson,sophia.johnson@studentmail.com,Graduate,1,1,171,147,1,12,4,4,148.4,0,1,1,1,20,11.1,0.6,2.02,0.85,2.31,2,8.64,42.24,3,0,0,3,1,60,1,1,0
14192,James Thomas,james.thomas@studentmail.com,Graduate,39,1,9500,130,1,1,4,6,126,0,1,1,0,32,13.9,-0.3,0.79,1,2.75,1,1.81,25.06,3,0,0,6,0,90,1,1,0
14193,Liam Thomas,liam.thomas@college.org,Dropout,1,6,9254,119,19,19,9,9,118.7,0,1,1,0,20,10.8,1.4,1.74,0.33,2.13,1,3.65,30.87,1,0,0,4,0,100,1,0,0
14194,Ava White,ava.white@studentmail.com,Graduate,39,1,9003,130,38,37,7,7,120,0,1,1,0,32,15.5,2.8,-4.06,0.96,2.75,1,4.16,21.23,2,0,0,2,0,100,0,1,0
14195,Sophia Martin,sophia.martin@college.org,Enrolled,39,1,9003,130,38,19,9,6,120,0,1,1,0,28,15.5,2.8,-4.06,0.61,2.26,1,3.83,30.74,2,0,0,4,0,100,1,1,0
14196,Sophia Smith,sophia.smith@studentmail.com,Graduate,44,1,9070,120,1,38,5,5,116.3,0,1,1,1,21,12.4,0.5,1.79,0.67,2.36,2,6.69,28.13,2,0,0,5,1,100,1,0,0
14197,Ethan Jackson,ethan.jackson@university.edu,Graduate,1,1,9773,130,38,37,9,6,133.9,0,1,1,1,19,10.8,1.4,1.74,0.92,2.7,2,4.27,34.48,2,0,1,2,1,90,1,0,0
14198,Isabella Brown,isabella.brown@college.org,Dropout,39,1,9991,150,19,19,9,9,150.3,0,1,1,0,24,10.8,1.4,1.74,0.3,1.13,1,4.91,27.45,3,0,1,3,0,95,0,1,0
14199,Emma Brown,emma.brown@college.org,Dropout,17,1,9147,120,38,38,9,8,118.3,0,1,1,0,18,12.7,3.7,-1.7,0.2,2,1,3.83,34.37,2,0,0,2,0,97,1,1,0
14200,Emma Smith,emma.smith@studentmail.com,Graduate,44,1,9003,130,1,37,6,6,130,0,1,1,0,20,16.2,0.3,-0.92,0.83,2.37,1,1.45,48.05,1,0,0,1,0,100,1,0,0
14201,Ava White,ava.white@studentmail.com,Dropout,43,1,171,140,38,37,9,7,140,0,0,1,0,25,15.5,2.8,-4.06,0,0,3,8.83,32.64,1,1,0,7,0,100,0,1,1
14202,Ava White,ava.white@university.edu,Dropout,17,6,9147,130,37,37,9,9,110.4,0,1,1,0,25,7.6,2.6,0.32,0.86,2.26,1,3.83,27.09,2,0,0,1,0,100,1,1,0
14203,Isabella Smith,isabella.smith@college.org,Dropout,17,4,9773,147,1,1,4,5,139.7,0,1,1,0,18,9.4,-0.8,-3.12,0.92,2.36,1,1.9,38.17,2,0,0,6,0,70,1,0,0
14204,James Martin,james.martin@studentmail.com,Dropout,1,1,9147,148,19,1,7,5,138.3,0,1,1,0,19,12.4,0.5,1.79,0.4,1.38,1,3.31,32.03,1,0,0,1,0,100,1,1,0
14205,Olivia Anderson,olivia.anderson@studentmail.com,Dropout,1,5,9147,133,19,3,9,9,123.2,0,1,1,0,18,13.9,-0.3,0.79,0.9,2.15,1,1.9,31.39,2,0,0,2,0,100,1,1,0
14206,Ethan Anderson,ethan.anderson@college.org,Dropout,42,1,9147,135,19,1,4,4,120,0,0,1,0,25,15.5,2.8,-4.06,0,0,3,7.63,37.36,1,1,0,2,0,100,0,1,1
14207,Noah Thomas,noah.thomas@university.edu,Dropout,39,1,171,116,34,34,0,0,127,0,1,1,0,38,7.6,2.6,0.32,0,0,2,5.24,28.85,1,0,0,3,0,97,0,1,1
14208,James Taylor,james.taylor@university.edu,Dropout,44,1,171,110,1,1,1,7,114.2,0,1,1,0,19,12.4,0.5,1.79,0,0,3,8.15,37.28,1,0,0,3,0,77,0,1,1
14209,Noah White,noah.white@studentmail.com,Graduate,1,4,9773,133,1,19,9,9,119.7,0,1,1,0,19,16.2,0.3,-0.92,0.92,2.55,1,2.33,20.36,3,0,0,3,0,100,1,1,0
14210,Isabella White,isabella.white@studentmail.com,Graduate,44,1,9085,150,38,37,9,4,150,0,1,1,1,22,12.4,0.5,1.79,1,2.71,2,7.19,47.71,3,0,1,3,1,85,1,0,0
14211,James Jackson,james.jackson@university.edu,Enrolled,1,6,9119,135,2,1,3,5,123.5,0,1,1,0,18,7.6,2.6,0.32,0.1,1,1,3.79,27.09,3,1,0,5,0,52,1,1,0
14212,Ethan Johnson,ethan.johnson@college.org,Dropout,7,1,9991,130,19,19,3,9,130,0,0,1,0,32,16.2,0.3,-0.92,0.6,2.98,2,4.89,30.89,1,0,0,5,1,86,1,1,1
14213,Ethan Martin,ethan.martin@university.edu,Graduate,43,1,9853,130,2,39,2,5,124.6,0,1,1,0,37,12.4,0.5,1.79,1,2.47,1,2.84,12.26,1,0,0,3,0,75,1,1,0
14214,Isabella Harris,isabella.harris@studentmail.com,Dropout,17,1,9119,132,37,37,9,6,119.4,0,1,1,0,21,7.6,2.6,0.32,0,0,2,5.81,37.08,1,0,0,2,0,99,0,1,1
14215,Liam White,liam.white@university.edu,Dropout,1,1,9254,125,1,3,4,1,121.9,0,1,1,0,18,10.8,1.4,1.74,0.42,2.42,1,1.44,48.57,1,0,0,1,0,100,1,0,0
14216,Ethan Anderson,ethan.anderson@studentmail.com,Graduate,1,3,9070,118,43,3,123,123,110,1,1,1,0,19,8.9,1.4,3.51,1,2.56,1,1.9,33,1,0,0,2,0,90,0,1,0
14217,James Harris,james.harris@college.org,Graduate,17,1,9670,118,1,19,4,8,118.7,0,1,1,1,19,12.4,0.5,1.79,1,2.6,3,8.51,50,3,0,1,2,1,100,1,0,0
14218,Olivia Jackson,olivia.jackson@studentmail.com,Graduate,1,1,171,161,1,1,9,7,163.1,0,0,0,0,19,8.9,1.4,3.51,1,3.02,2,5.05,23.69,3,1,1,5,1,90,0,0,1
14219,Emma Johnson,emma.johnson@studentmail.com,Graduate,17,1,9773,136,19,38,9,9,121.7,0,1,1,1,19,12.7,3.7,-1.7,0.92,2.56,2,9.04,21.53,3,0,0,4,1,100,1,0,0
14220,Olivia Johnson,olivia.johnson@university.edu,Enrolled,15,1,9147,135,1,1,9,7,135,1,1,1,0,21,8.9,1.4,3.51,0.7,2.36,1,2.85,51.67,3,0,0,2,0,95,0,1,0
14221,Noah Smith,noah.smith@university.edu,Enrolled,39,1,9991,147,19,19,7,8,147.9,0,1,0,0,28,10.8,1.4,1.74,0.8,2.35,1,7.64,45.37,1,1,1,1,1,68,0,0,1
14222,Sophia Martin,sophia.martin@college.org,Dropout,1,1,9773,124,1,1,3,5,118.1,1,0,0,0,19,16.2,0.3,-0.92,0.75,2.4,2,7.24,33.2,2,0,0,5,0,90,1,0,1
14223,Noah Harris,noah.harris@university.edu,Dropout,39,1,9991,133.1,37,37,9,6,105.3,1,1,0,0,28,12.4,0.5,1.79,0.2,1.05,2,5.81,42.79,1,0,0,1,0,100,0,0,1
14224,Ava White,ava.white@studentmail.com,Graduate,1,1,9500,141,19,19,7,9,139.8,0,1,0,1,19,12.7,3.7,-1.7,0.88,2.88,2,3.79,47.62,3,0,0,1,1,100,1,0,0
14225,Sophia Taylor,sophia.taylor@university.edu,Graduate,7,1,8014,130,19,38,3,7,130,0,1,0,0,32,10.8,1.4,1.74,0.92,2.56,3,3.71,24.28,3,1,1,2,1,100,0,1,1
14226,Lucas Martin,lucas.martin@university.edu,Dropout,39,1,8014,110,19,37,9,8,127.5,1,0,0,0,26,16.2,0.3,-0.92,0.75,2.52,2,3.4,27.75,2,0,0,2,0,100,0,1,1
14227,Noah White,noah.white@studentmail.com,Dropout,39,1,9147,133.1,37,37,9,9,120,0,1,0,0,25,9.4,-0.8,-3.12,0,0,2,6.75,23.69,2,1,1,1,1,80,0,0,1
14228,Ethan Harris,ethan.harris@college.org,Dropout,43,2,9853,130,38,31,4,1,124.2,0,1,0,0,31,9.4,-0.8,-3.12,0.85,2.72,2,4.49,40.81,2,1,1,1,1,100,0,0,1
14229,Ava Thomas,ava.thomas@college.org,Graduate,17,1,9238,120,37,1,9,5,113.4,0,1,0,1,20,12.7,3.7,-1.7,0.92,2.35,2,2.21,32.51,3,0,0,3,1,80,1,0,0
14230,Emma Harris,emma.harris@college.org,Dropout,1,4,9238,133.1,1,37,8,9,118,0,1,0,0,19,12.7,3.7,-1.7,0,0,2,6.28,33.57,2,0,1,6,1,80,0,1,1
14231,Lucas Taylor,lucas.taylor@studentmail.com,Dropout,17,1,171,145,37,19,5,9,130,0,1,0,0,23,11.1,0.6,2.02,0,0,2,9.34,18.57,2,0,1,5,1,95,0,0,1
14232,Ethan Martin,ethan.martin@university.edu,Graduate,1,1,9238,131,37,1,9,9,135.9,0,1,0,0,18,9.4,-0.8,-3.12,0.92,2.45,2,2.5,30.6,3,1,1,1,1,95,0,0,1
14233,Sophia Smith,sophia.smith@college.org,Dropout,1,2,9238,147,19,38,9,8,135.8,0,1,0,1,19,13.9,-0.3,0.79,0.92,2.37,2,7.81,23.67,3,0,0,4,1,100,1,1,0
14234,Isabella Martin,isabella.martin@college.org,Graduate,1,1,9254,138,38,19,9,10,133.1,0,1,0,0,18,15.5,2.8,-4.06,1,2.52,2,2.52,34.79,2,1,1,3,1,100,0,0,1
14235,Ethan Martin,ethan.martin@university.edu,Enrolled,1,1,9147,123,1,1,4,6,118.8,0,1,0,0,21,7.6,2.6,0.32,0.5,2.32,2,3.14,32.4,2,1,1,2,1,85,0,0,1
14236,Emma Harris,emma.harris@college.org,Enrolled,1,2,9773,129,37,37,9,7,117.1,0,1,0,0,20,9.4,-0.8,-3.12,0.17,3.4,2,7,38.57,2,1,1,2,1,50,0,0,1
14237,Liam Brown,liam.brown@university.edu,Graduate,1,1,9085,125,1,19,4,9,114.5,0,1,0,0,24,12.7,3.7,-1.7,0.9,2.62,2,3.54,37.81,3,1,1,2,1,100,0,1,1
14238,Lucas Thomas,lucas.thomas@university.edu,Enrolled,1,1,9670,131,37,37,9,6,127.2,0,1,0,1,18,9.4,-0.8,-3.12,0.7,2.52,2,5.3,43.04,3,0,1,2,1,95,1,0,0
14239,Ethan Thomas,ethan.thomas@university.edu,Graduate,42,1,9500,100,3,37,2,6,130,0,1,0,0,25,7.6,2.6,0.32,0.86,2.66,2,5.04,47.7,3,1,1,1,1,100,0,0,1
14240,Liam Smith,liam.smith@college.org,Graduate,17,1,9085,120,2,3,2,2,116.1,0,1,0,0,20,9.4,-0.8,-3.12,0.7,2.32,1,5.05,37.82,3,0,1,4,1,70,0,0,1
14241,James Anderson,james.anderson@college.org,Graduate,17,2,9500,145,19,37,5,9,130.5,0,1,0,0,18,10.8,1.4,1.74,0.88,2.85,2,6.72,25.26,2,1,1,1,1,99,0,0,1
14242,Emma Anderson,emma.anderson@college.org,Dropout,39,1,9670,120,34,34,0,0,104,0,1,0,0,24,7.6,2.6,0.32,0.6,2.43,3,5.47,31.33,3,1,1,5,1,80,0,1,1
14243,James Martin,james.martin@studentmail.com,Enrolled,17,2,9500,140,1,1,5,10,128.5,0,1,0,0,18,12.4,0.5,1.79,0.79,2.66,2,8.54,46.34,2,1,1,2,1,60,0,0,1
14244,Ava Harris,ava.harris@college.org,Dropout,17,5,9238,134,38,37,9,9,126,1,0,0,0,21,13.9,-0.3,0.79,0.83,2.5,2,9.2,41.52,2,0,0,8,0,95,1,1,1
14245,Liam Anderson,liam.anderson@college.org,Graduate,1,1,9773,140,1,19,5,10,141.1,0,1,0,0,18,9.4,-0.8,-3.12,1,2.62,2,4.34,20.18,1,1,1,1,1,70,0,1,1
14246,Olivia White,olivia.white@studentmail.com,Dropout,17,2,9254,107,12,19,5,5,102.8,0,1,0,0,20,10.8,1.4,1.74,0.08,1,2,9.62,18.12,2,0,1,2,1,70,0,0,1
14247,Noah Taylor,noah.taylor@college.org,Dropout,17,5,9147,133,1,1,4,4,129.2,0,1,0,0,19,7.6,2.6,0.32,0.4,2.1,1,8.96,25.24,3,1,1,2,1,95,0,0,1
14248,Lucas Martin,lucas.martin@university.edu,Graduate,1,1,9500,127,3,1,2,9,119.3,0,1,0,0,20,11.1,0.6,2.02,1,2.78,2,4.9,54.74,3,1,1,3,1,85,0,0,1
14249,Noah Jackson,noah.jackson@college.org,Graduate,1,5,9500,141,38,19,9,6,126.3,0,1,0,0,20,12.7,3.7,-1.7,0.88,2.49,2,6.97,24.57,3,1,1,7,1,88,0,1,1
14250,Liam Johnson,liam.johnson@studentmail.com,Graduate,44,1,9085,140,3,1,4,3,140,0,1,0,1,20,12.4,0.5,1.79,0.92,2.37,2,4.76,13.16,3,0,0,1,1,95,1,0,0
14251,Ethan Jackson,ethan.jackson@college.org,Graduate,1,3,9070,150,1,1,4,8,131.5,0,1,0,0,20,7.6,2.6,0.32,1,2.53,3,9.97,24.57,2,0,1,5,1,98,0,0,1
14252,Lucas White,lucas.white@university.edu,Dropout,1,6,9853,140,38,38,9,7,137.6,0,1,0,0,18,10.8,1.4,1.74,1,2.4,2,7.92,10.27,1,1,1,10,1,80,0,0,1
14253,Ethan White,ethan.white@university.edu,Enrolled,39,1,9991,150,37,38,9,9,146.2,0,1,0,0,30,12.4,0.5,1.79,0.7,2.31,2,8.93,31.57,1,1,1,1,1,85,0,0,1
14254,Ethan Brown,ethan.brown@university.edu,Graduate,1,2,9085,160,4,19,2,5,162.1,0,1,0,0,18,9.4,-0.8,-3.12,1,3.05,2,2.37,38.52,2,1,1,1,1,80,0,0,1
14255,Isabella Jackson,isabella.jackson@studentmail.com,Dropout,39,1,9085,133.1,37,37,4,8,140,0,1,0,0,35,11.1,0.6,2.02,0.25,1.27,2,1.36,19.52,3,1,1,2,1,89,0,0,1
14256,Ava Johnson,ava.johnson@studentmail.com,Dropout,39,1,8014,133.1,19,37,7,8,120,1,0,0,0,31,11.1,0.6,2.02,0.42,2.28,2,5.14,19.75,1,1,0,6,0,100,1,0,1
14257,Lucas Johnson,lucas.johnson@studentmail.com,Dropout,43,1,9254,134,37,37,9,9,133.3,1,1,0,0,19,7.6,2.6,0.32,0.25,2.25,3,8.72,29.42,3,1,1,11,1,100,0,0,1
14258,Liam Martin,liam.martin@studentmail.com,Graduate,1,4,9238,130,1,19,4,5,124.8,0,1,0,0,19,8.9,1.4,3.51,0.92,2.64,2,4.24,28.07,2,1,1,1,1,99,0,0,1
14259,Liam Johnson,liam.johnson@college.org,Graduate,17,4,9500,140,19,37,4,8,133.3,0,1,0,0,19,7.6,2.6,0.32,0.86,2.39,3,4.52,44.44,3,1,1,1,1,100,0,0,1
14260,Noah Harris,noah.harris@college.org,Graduate,17,1,9500,145,3,3,2,3,141.8,0,1,0,0,19,9.4,-0.8,-3.12,1,2.67,2,1.09,37.21,3,1,1,6,1,90,0,0,1
14261,Ethan Smith,ethan.smith@studentmail.com,Graduate,1,3,9085,133,1,38,9,90,128.2,0,1,0,0,21,7.6,2.6,0.32,0.9,2.45,3,1.01,26.33,2,1,1,4,1,88,0,1,1
14262,Sophia Smith,sophia.smith@studentmail.com,Dropout,17,3,9853,133.1,34,34,0,0,115,0,1,0,0,18,7.6,2.6,0.32,0.17,1.05,3,6.23,34.55,3,0,1,2,1,10,0,0,1
14263,Sophia Anderson,sophia.anderson@college.org,Enrolled,17,1,9238,132,37,37,9,9,123.6,0,1,0,0,18,7.6,2.6,0.32,0.67,2.22,2,5.37,36.76,1,1,1,2,1,90,0,0,1
14264,James Jackson,james.jackson@studentmail.com,Graduate,1,1,9670,127,3,19,3,9,127,0,1,1,0,18,12.4,0.5,1.79,0.83,2.76,1,4.54,40.85,3,0,0,1,0,80,1,1,0
14265,Noah Martin,noah.martin@studentmail.com,Graduate,17,1,9085,134,19,19,1,1,120.4,0,1,1,0,18,16.2,0.3,-0.92,1,2.67,1,1.35,28.22,3,0,0,7,0,85,1,1,0
14266,Ava Anderson,ava.anderson@studentmail.com,Dropout,39,1,9991,120,37,37,9,9,120,0,0,1,0,25,9.4,-0.8,-3.12,0,0,2,5.98,38.22,1,0,0,3,1,100,0,1,1
14267,James Anderson,james.anderson@university.edu,Enrolled,1,1,9500,136,2,2,3,3,120,0,1,1,0,18,7.6,2.6,0.32,0.86,2.37,1,4.48,22.59,2,0,0,2,0,100,1,1,0
14268,Ava Johnson,ava.johnson@college.org,Graduate,1,6,9500,118,38,19,3,3,113.5,0,1,1,0,18,12.4,0.5,1.79,1,2.81,1,1.36,21.89,3,0,0,1,0,90,1,0,0
14269,Sophia Smith,sophia.smith@college.org,Dropout,39,1,9003,130,12,12,9,9,126.1,0,1,1,0,24,12.4,0.5,1.79,0,0,3,3.4,29.93,2,0,0,3,0,99,1,0,1
14270,Emma Martin,emma.martin@studentmail.com,Enrolled,1,1,9238,124,37,37,7,9,121.2,0,1,0,0,19,7.6,2.6,0.32,0.67,2.38,2,5.27,17.71,3,1,1,2,1,100,0,0,1
14271,Noah White,noah.white@university.edu,Graduate,7,1,9500,150,37,37,4,9,150,0,1,0,0,29,12.7,3.7,-1.7,0.88,2.75,2,4.19,41.65,1,1,1,1,1,100,0,1,1
14272,Isabella Jackson,isabella.jackson@studentmail.com,Dropout,43,1,9991,161,37,37,9,9,100,0,1,0,0,27,7.6,2.6,0.32,0,0,2,9.51,48.56,3,1,1,3,1,100,0,0,1
14273,Ethan Jackson,ethan.jackson@studentmail.com,Graduate,17,6,9500,143,38,1,9,10,127.3,0,1,0,0,18,11.1,0.6,2.02,0.94,2.43,2,2.96,37.46,3,1,1,8,1,99,0,0,1
14274,Isabella Smith,isabella.smith@university.edu,Dropout,43,1,9991,130,37,37,9,9,103.8,0,1,0,0,28,9.4,-0.8,-3.12,0.9,2.24,1,5.67,32.97,3,1,1,2,1,98,0,0,1
14275,Ethan Taylor,ethan.taylor@university.edu,Graduate,39,1,9853,133.1,37,37,9,9,131,0,1,0,1,32,13.9,-0.3,0.79,1,2.67,2,1.35,50.25,3,0,0,12,1,100,1,0,0
